P101,MV101,FIT101,LIT101
1,1,0,821.4817
1,1,0,821.4817
1,1,0,821.4817
1,1,0,821.4032
1,1,0,821.0499
1,1,0,820.892944
1,1,0,821.1677
1,1,0,821.0107
1,1,0,821.0892
1,1,0,821.207
1,1,0,821.207
1,1,0,821.2462
1,1,0,821.2462
1,1,0,821.363953
1,1,0,821.0499
1,1,0,821.2462
1,1,0,821.0892
1,1,0,821.638733
1,1,0,821.285461
1,1,0,821.0892
1,1,0,821.0892
1,1,0,821.0892
1,1,0,820.618164
1,1,0,821.0107
1,1,0,821.1677
1,1,0,821.2462
1,1,0,821.207
1,1,0,821.207
1,1,0,820.8537
1,1,0,820.971436
1,1,0,821.1677
1,1,0,821.1677
1,1,0,821.0892
1,1,0,821.363953
1,1,0,821.560242
1,1,0,821.2462
1,1,0,821.1677
1,1,0,821.363953
1,1,0,821.560242
1,1,0,821.285461
1,1,0,820.892944
1,1,0,821.0499
1,1,0,820.775146
1,1,0,820.775146
1,1,0,820.8537
1,1,0,821.1677
1,1,0,821.2462
1,1,0,821.4032
1,1,0,821.4817
1,1,0,821.4817
1,1,0,821.4032
1,1,0,821.0107
1,1,0,821.0107
1,1,0,821.0107
1,1,0,821.0499
1,1,0,821.442444
1,1,0,821.678
1,1,0,821.363953
1,1,0,821.363953
1,1,0,821.2462
1,1,0,821.5995
1,1,0,821.363953
1,1,0,821.0499
1,1,0,821.207
1,1,0,821.285461
1,1,0,821.0892
1,1,0,821.0499
1,1,0,820.971436
1,1,0,821.207
1,1,0,821.363953
1,1,0,821.0892
1,1,0,821.0499
1,1,0,820.8537
1,1,0,820.5004
1,1,0,820.618164
1,1,0,820.4611
1,1,0,820.4611
1,1,0,820.4611
1,1,0,820.6574
1,1,0,821.0499
1,1,0,821.1677
1,1,0,821.0107
1,1,0,820.971436
1,1,0,821.0892
1,1,0,821.0892
1,1,0,821.4032
1,1,0,820.814453
1,1,0,820.814453
1,1,0,821.0107
1,1,0,821.0499
1,1,0,821.0107
1,1,0,820.8537
1,1,0,820.814453
1,1,0,821.0107
1,1,0,821.2462
1,1,0,821.0892
1,1,0,821.0107
1,1,0,820.892944
1,1,0,821.0107
1,1,0,820.971436
1,1,0,820.6574
1,1,0,820.971436
1,1,0,821.0499
1,1,0,821.0892
1,1,0,821.4032
1,1,0,821.2462
1,1,0,821.4817
1,1,0,821.285461
1,1,0,821.4032
1,1,0,821.1677
1,1,0,821.0499
1,1,0,821.285461
1,1,0,821.4032
1,1,0,821.207
1,1,0,821.1677
1,1,0,821.2462
1,1,0,821.4817
1,1,0,821.363953
1,1,0,821.7565
1,1,0,821.560242
1,1,0,822.03125
1,1,0,821.5995
1,1,0,821.874268
1,1,0,821.952759
1,1,0,821.7957
1,1,0,821.560242
1,1,0,821.560242
1,1,0,821.5995
1,1,0,821.678
1,1,0,821.638733
1,1,0,821.560242
1,1,0,821.638733
1,1,0,821.992
1,1,0,821.952759
1,1,0,821.992
1,1,0,822.03125
1,1,0,821.5995
1,1,0,821.874268
1,1,0,821.952759
1,1,0,821.4817
1,1,0,821.442444
1,1,0,821.4032
1,1,0,821.285461
1,1,0,821.363953
1,1,0,821.4817
1,1,0,821.363953
1,1,0,820.8537
1,1,0,820.8537
1,1,0,821.1677
1,1,0,821.0499
1,1,0,820.892944
1,1,0,820.892944
1,1,0,820.6574
1,1,0,821.0107
1,1,0,821.0892
1,1,0,821.0892
1,1,0,821.1677
1,1,0,821.2462
1,1,0,821.0499
1,1,0,821.0107
1,1,0,821.0892
1,1,0,821.285461
1,1,0,821.0892
1,1,0,821.0499
1,1,0,821.0107
1,1,0,821.0499
1,1,0,820.8537
1,1,0,820.892944
1,1,0,820.971436
1,1,0,821.0107
1,1,0,821.0499
1,1,0,821.363953
1,1,0,821.1677
1,1,0,821.4032
1,1,0,821.0107
1,1,0,821.285461
1,1,0,821.207
1,1,0,821.0499
1,1,0,820.814453
1,1,0,820.892944
1,1,0,820.814453
1,1,0,821.0107
1,1,0,820.814453
1,1,0,821.0499
1,1,0,821.207
1,1,0,821.2462
1,1,0,821.4817
1,1,0,821.678
1,1,0,821.442444
1,1,0,821.2462
1,1,0,821.0892
1,1,0,821.442444
1,1,0,821.363953
1,1,0,821.638733
1,1,0,821.442444
1,1,0,821.0499
1,1,0,820.892944
1,1,0,821.0107
1,1,0,820.775146
1,1,0,821.1677
1,1,0,820.892944
1,1,0,821.0499
1,1,0,820.775146
1,1,0,820.5789
1,1,0,820.6574
1,1,0,820.5004
1,1,0,820.8537
1,1,0,821.207
1,1,0,821.4032
1,1,0,821.442444
1,1,0,821.442444
1,1,0,821.4817
1,1,0,821.363953
1,1,0,821.4817
1,1,0,821.363953
1,1,0,821.4032
1,1,0,821.560242
1,1,0,821.1677
1,1,0,821.0499
1,1,0,820.971436
2,1,0,821.0499
2,1,0,820.6574
2,1,0,820.814453
2,1,0,821.0107
2,1,0,820.971436
2,1,0,821.0107
2,1,0,820.971436
2,1,0,821.0107
2,1,0,820.971436
2,1,0,821.1677
2,1,0,821.0499
2,1,0,820.971436
2,1,0,821.0107
2,1,0,820.6574
2,1,0,820.5004
2,1,0,820.3826
2,1,0,820.1864
2,1,0,819.5976
2,1,0,819.0873
2,1,0,818.6555
2,1,0,818.734
2,1,0,818.6163
2,1,0,817.831238
2,1,0,817.0854
2,1,0,816.300354
2,1,0,816.1434
2,1,0,815.9471
2,1,0,815.319031
2,1,0,814.6125
2,1,0,814.298462
2,1,0,813.905945
2,1,0,813.238647
2,1,0,812.6106
2,1,0,812.4143
2,1,0,811.4723
2,1,0,811.1975
2,1,0,811.0797
2,1,0,810.490967
2,1,0,809.902161
2,1,0,809.313354
2,1,0,808.8031
2,1,0,808.096558
2,1,0,807.900269
2,1,0,806.9582
2,1,0,806.4872
2,1,0,806.2909
2,1,0,805.7414
2,1,0,805.2703
2,1,0,804.720764
2,1,0,804.2105
2,1,0,803.582458
2,1,0,802.7974
2,1,0,802.444153
2,1,0,801.776855
2,1,0,801.5021
2,1,0,800.8348
2,1,0,800.128235
2,1,0,799.8927
2,1,0,799.6179
2,1,0,799.107666
2,1,0,798.3226
2,1,0,797.5768
2,1,0,796.9095
2,1,0,796.595459
2,1,0,795.8889
2,1,0,795.8889
2,1,0,795.2216
2,1,0,794.946838
2,1,0,794.20105
2,1,0,794.044067
2,1,0,793.6515
2,1,0,793.259
2,1,0,792.670166
2,1,0,792.3562
2,1,0,792.199158
2,1,0,791.6496
2,1,0,791.1001
2,1,0,790.315
2,1,0,789.726257
2,1,0,789.804749
2,1,0,789.05896
2,1,0,788.744934
2,1,0,788.1169
2,1,0,787.881348
2,1,0,787.9206
2,1,0,787.3711
2,1,0,787.057068
2,1,0,786.586
2,1,0,786.154236
2,1,0,785.486938
2,1,0,784.9767
2,1,0,784.5841
2,1,0,784.1131
2,1,0,783.9168
2,1,0,783.7991
2,1,0,783.4458
2,1,0,783.014038
2,1,0,782.0327
2,1,0,781.757935
2,1,0,781.090637
2,1,0,780.5803
2,1,0,779.9916
2,1,0,779.599
2,1,0,779.010254
2,1,0,778.617737
2,1,0,778.028931
2,1,0,777.361633
2,1,0,776.7336
2,1,0,776.0663
2,1,0,775.4775
2,1,0,775.163452
2,1,0,774.7317
2,1,0,774.1821
2,1,0,773.828857
2,1,0,773.514832
2,1,0,773.3971
2,1,0,772.769043
2,1,0,772.3765
2,1,0,772.0625
2,1,0,771.7485
2,1,0,771.4737
2,1,0,770.845642
2,1,0,770.6494
2,1,0,770.4139
2,1,0,769.8251
2,1,0,769.4718
2,1,0,769.2363
2,1,0,768.883
2,1,0,768.29425
2,1,0,767.901733
2,1,0,767.626953
2,1,0,767.116638
2,1,0,766.959656
2,1,0,766.3316
2,1,0,765.9391
2,1,0,765.311035
2,1,0,764.565247
2,1,0,764.0157
2,1,0,763.7409
2,1,0,763.309143
2,1,0,762.7596
2,1,0,762.4063
2,1,0,761.8175
2,1,0,761.425
2,1,0,760.9932
2,1,0,760.051147
2,1,0,759.580139
2,1,0,758.8343
2,1,0,758.5203
2,1,0,757.8137
2,1,0,757.067932
2,1,0,756.91095
2,1,0,756.4399
2,1,0,756.0866
2,1,0,755.06604
2,1,0,754.398743
2,1,0,753.731445
2,1,0,753.4174
2,1,0,752.8287
2,1,0,752.239868
2,1,0,752.1221
2,1,0,751.651062
2,1,0,751.062256
2,1,0,750.552
2,1,0,749.845459
2,1,0,749.6099
2,1,0,749.4529
2,1,0,748.7071
2,1,0,748.2361
2,1,0,748.0398
2,1,0,747.6473
2,1,0,747.294
2,1,0,746.744446
2,1,0,746.509
2,1,0,745.8417
2,1,0,745.33136
2,1,0,744.8996
2,1,0,744.5071
2,1,0,744.271545
2,1,0,744.193054
2,1,0,744.1538
2,1,0,743.996765
2,1,0,744.1538
2,1,0,743.9575
2,1,0,743.13324
2,1,0,741.9949
2,1,0,741.1706
2,1,0,740.8173
2,1,0,740.4248
2,1,0,740.2285
2,1,0,739.875244
2,1,0,739.3257
2,1,0,739.286438
2,1,0,738.697632
2,1,0,738.4229
2,1,0,737.5201
2,1,0,737.049
2,1,0,736.6565
2,1,0,736.14624
2,1,0,735.6752
2,1,0,735.1257
2,1,0,734.693848
2,1,0,733.9088
2,1,0,733.359253
2,1,0,732.849
2,1,0,732.417236
2,1,0,732.1817
2,1,0,731.2004
2,1,0,730.7686
2,1,0,730.2583
2,1,0,729.7088
2,1,0,729.277
2,1,0,728.8452
2,1,0,728.0602
2,1,0,727.628357
2,1,0,727.078857
2,1,0,726.7256
2,1,0,726.293762
2,1,0,726.097534
2,1,0,726.1368
2,1,0,725.7835
2,1,0,725.5872
2,1,0,724.8807
2,1,0,724.2919
2,1,0,724.017151
2,1,0,723.820862
2,1,0,723.5461
2,1,0,723.310547
2,1,0,723.0358
2,1,0,722.3292
2,1,0,721.7405
2,1,0,721.7405
2,1,0,721.347961
2,1,0,720.6021
2,1,0,719.97406
2,1,0,719.3853
2,1,0,719.032043
2,1,0,718.639465
2,1,0,718.0507
2,1,0,717.4619
2,1,0,716.833862
2,1,0,716.3236
2,1,0,715.577759
2,1,0,715.46
2,1,0,715.10675
2,1,0,714.596436
2,1,0,713.968445
2,1,0,713.4974
2,1,0,712.8301
2,1,0,712.5553
2,1,0,712.437561
2,1,0,711.848755
2,1,0,711.417
2,1,0,710.592651
2,1,0,710.0824
2,1,0,709.964661
2,1,0,709.650635
2,1,0,709.179565
2,1,0,708.590759
2,1,0,708.198242
2,1,0,707.923462
2,1,0,707.648743
2,1,0,707.059937
2,1,0,706.8244
2,1,0,706.2356
2,1,0,706.039368
2,1,0,705.2936
2,1,0,704.783264
2,1,0,703.880432
2,1,0,703.0169
2,1,0,702.7421
2,1,0,701.917847
2,1,0,701.250549
2,1,0,700.740234
2,1,0,699.8374
2,1,0,699.3664
2,1,0,698.6991
2,1,0,698.0318
2,1,0,697.874756
2,1,0,697.914063
2,1,0,697.600037
2,1,0,697.0505
2,1,0,696.4224
2,1,0,695.7159
2,1,0,694.342041
2,1,0,693.7925
2,1,0,692.928955
2,1,0,692.1046
2,1,0,690.7308
2,1,0,689.670959
2,1,0,689.0429
2,1,0,688.3756
2,1,0,688.0616
2,1,0,687.6298
2,1,0,687.27655
2,1,0,687.5906
2,1,0,687.3943
2,1,0,687.198059
2,1,0,686.8448
2,1,0,686.687744
2,1,0,686.6485
2,1,0,686.530762
2,1,0,686.216736
2,1,0,685.9027
2,1,0,685.6672
2,1,0,685.2354
2,1,0,684.6466
2,1,0,684.0578
2,1,0,682.998
2,1,0,681.9382
2,1,0,681.1924
2,1,0,680.6036
2,1,0,680.564331
2,1,0,679.8578
2,1,0,679.425964
2,1,0,679.1905
2,1,0,678.7194
2,1,0,678.6409
2,1,0,678.6017
2,1,0,678.5232
2,1,0,678.209167
2,1,0,677.698853
2,1,0,677.227844
2,1,0,677.0708
2,1,0,676.560547
2,1,0,676.325
2,1,0,675.89325
2,1,0,675.3437
2,1,0,674.166138
2,1,0,673.5381
2,1,0,673.0278
2,1,0,672.596
2,1,0,671.653931
2,1,0,671.222168
2,1,0,670.162354
2,1,0,669.416565
2,1,0,668.513733
2,1,0,667.9249
2,1,0,667.6109
2,1,0,667.06134
2,1,0,666.237061
2,1,0,665.3342
2,1,0,664.9417
2,1,0,664.509949
2,1,0,664.1567
2,1,0,663.76416
2,1,0,663.2146
2,1,0,662.7043
2,1,0,662.2333
2,1,0,662.037
2,1,0,661.330444
2,1,0,660.859436
2,1,0,660.780945
2,1,0,660.663147
2,1,0,660.4669
2,1,0,660.035156
2,1,0,659.99585
2,1,0,659.8781
2,1,0,659.99585
2,1,0,659.9566
2,1,0,660.035156
2,1,0,660.0744
2,1,0,659.603333
2,1,0,658.0725
2,1,0,657.444458
2,1,0,656.5416
2,1,0,655.9528
2,1,0,655.6781
2,1,0,655.2463
2,1,0,654.9715
2,1,0,654.579
2,1,0,654.461243
2,1,0,654.3042
2,1,0,654.1472
2,1,0,653.519165
2,1,0,653.2836
2,1,0,652.4201
2,1,0,652.0276
2,1,0,651.399536
2,1,0,650.732239
2,1,0,650.5752
2,1,0,650.2219
2,1,0,650.2219
2,1,0,650.143433
2,1,0,650.0257
2,1,0,649.790161
2,1,0,649.397644
2,1,0,648.9658
2,1,0,648.6911
2,1,0,647.906
2,1,0,647.670532
2,1,0,647.435
2,1,0,646.4537
2,1,0,646.061157
2,1,0,645.1191
2,1,0,644.6481
2,1,0,644.3733
2,1,0,644.059265
2,1,0,643.2742
2,1,0,642.6069
2,1,0,642.2929
2,1,0,641.6256
2,1,0,640.919
2,1,0,640.448
2,1,0,639.7807
2,1,0,638.995667
2,1,0,638.485352
2,1,0,637.896545
2,1,0,637.6611
2,1,0,637.504
2,1,0,636.9152
2,1,0,636.483459
2,1,0,636.3265
2,1,0,635.345154
2,1,0,634.7171
2,1,0,633.7358
2,1,0,633.0685
2,1,0,632.754456
2,1,0,632.008667
2,1,0,631.694641
2,1,0,630.831055
2,1,0,630.3993
2,1,0,630.5563
2,1,0,630.360046
2,1,0,629.9283
2,1,0,629.849731
2,1,0,629.9283
2,1,0,628.829163
2,1,0,628.358154
2,1,0,628.0049
2,1,0,627.612366
2,1,0,626.2385
2,1,0,625.885254
2,1,0,625.6105
2,1,0,624.8254
2,1,0,624.3151
2,1,0,624.040344
2,1,0,623.765564
2,1,0,622.9805
2,1,0,622.588
2,1,0,622.0777
2,1,0,621.5282
2,1,0,621.0179
2,1,0,621.0964
2,1,0,620.8216
2,1,0,620.1543
2,1,0,619.33
2,1,0,618.9375
2,1,0,618.5842
2,1,0,617.9562
2,1,0,617.5244
2,1,0,617.2104
2,1,0,616.8571
2,1,0,616.307556
2,1,0,615.915039
2,1,0,615.6795
2,1,0,615.444
2,1,0,614.8945
2,1,0,614.384155
2,1,0,614.462646
2,1,0,614.5412
2,1,0,613.991638
2,1,0,613.795349
2,1,0,613.324341
2,1,0,613.3636
2,1,0,613.0103
2,1,0,612.029
2,1,0,611.243958
2,1,0,610.733643
2,1,0,610.262634
2,1,0,609.595337
2,1,0,609.242065
2,1,0,609.006531
2,1,0,608.260742
2,1,0,607.2009
2,1,0,606.729858
2,1,0,606.1411
2,1,0,605.513062
2,1,0,604.885
2,1,0,604.453247
2,1,0,603.668152
2,1,0,603.1579
2,1,0,602.7261
2,1,0,601.9018
2,1,0,601.744751
2,1,0,601.0382
2,1,0,600.449463
2,1,0,600.017639
2,1,0,599.7429
2,1,0,599.193359
2,1,0,599.271851
2,1,0,598.9971
2,1,0,598.6438
2,1,0,598.7616
2,1,0,598.683044
2,1,0,598.0943
2,1,0,598.015747
2,1,0,597.9765
2,1,0,597.5055
2,1,0,597.3092
2,1,0,597.113
2,1,0,596.288635
2,1,0,596.013855
2,1,0,595.8176
2,1,0,595.1111
2,1,0,594.5223
2,1,0,593.8942
2,1,0,593.3054
2,1,0,593.2662
2,1,0,592.402649
2,1,0,591.7746
2,1,0,591.3035
2,1,0,590.7148
2,1,0,589.8512
2,1,0,589.5372
2,1,0,588.3596
2,1,0,587.5745
2,1,0,587.417542
2,1,0,586.3184
2,1,0,585.5334
2,1,0,584.8661
2,1,0,584.355835
2,1,0,583.295959
2,1,0,583.335266
2,1,0,582.903442
2,1,0,582.157654
2,1,0,582.0007
2,1,0,581.411865
2,1,0,581.411865
2,1,0,581.5296
2,1,0,581.097839
2,1,0,580.509033
2,1,0,580.3913
2,1,0,580.155762
2,1,0,579.9988
2,1,0,579.6455
2,1,0,579.566956
2,1,0,579.841736
2,1,0,579.5277
2,1,0,578.9389
2,1,0,578.7819
2,1,0,578.42865
2,1,0,578.350159
2,1,0,578.350159
2,1,0,577.565063
2,1,0,576.6623
2,1,0,576.466
2,1,0,575.445435
2,1,0,575.092163
2,1,0,574.503357
2,1,0,574.032349
2,1,0,573.5613
2,1,0,572.972534
2,1,0,571.9912
2,1,0,571.951965
2,1,0,571.716431
2,1,0,571.284668
2,1,0,571.1276
2,1,0,570.695862
2,1,0,570.028564
2,1,0,569.047241
2,1,0,568.3407
2,1,0,567.9874
2,1,0,566.8883
2,1,0,566.8098
2,1,0,566.064
2,1,0,565.632263
2,1,0,565.436
2,1,0,565.0827
2,1,0,565.436
2,1,0,564.9257
2,1,0,565.121948
2,1,0,565.318237
2,1,0,565.121948
2,1,0,565.121948
2,1,0,563.905151
2,1,0,563.8266
2,1,0,562.256531
2,1,0,561.863953
2,1,0,560.3724
2,1,0,560.1761
2,1,0,559.1555
2,1,0,558.802246
2,1,0,558.527466
2,1,0,557.7817
2,1,0,557.075134
2,1,0,557.2714
2,1,0,556.7611
2,1,0,556.6434
2,1,0,555.8976
2,1,0,555.7013
2,1,0,554.72
2,1,0,554.484436
2,1,0,553.934937
2,1,0,553.738647
2,1,0,553.463867
2,1,0,552.7966
2,1,0,552.404053
2,1,0,551.5798
2,1,0,550.9517
2,1,0,549.9704
2,1,0,549.538635
2,1,0,549.067566
2,1,0,548.47876
2,1,0,547.7722
2,1,0,547.4975
2,1,0,546.3199
2,1,0,546.084351
2,1,0,545.691833
2,1,0,545.534851
2,1,0,544.9068
2,1,0,544.749756
2,1,0,544.867554
2,1,0,544.1217
2,1,0,543.768433
2,1,0,543.4937
2,1,0,543.3367
2,1,0,543.2582
2,1,0,542.865662
2,1,0,542.1591
2,1,0,541.3348
2,1,0,540.942261
2,1,0,540.1572
2,1,0,539.7254
2,1,0,539.215149
2,1,0,538.5871
2,1,0,538.155334
2,1,0,537.802063
2,1,0,537.645
2,1,0,537.488037
2,1,0,537.5665
2,1,0,537.174
2,1,0,537.291748
2,1,0,537.174
2,1,0,537.213257
2,1,0,536.899231
2,1,0,536.231934
2,1,0,535.7216
2,1,0,534.818848
2,1,0,533.8375
2,1,0,533.2487
2,1,0,532.973938
2,1,0,531.9141
2,1,0,530.815063
2,1,0,529.912231
2,1,0,529.7945
2,1,0,528.9309
2,1,0,529.0094
2,1,0,528.224365
2,1,0,528.0281
2,1,0,527.243042
2,1,0,527.243042
2,1,0,526.8898
2,1,0,526.772034
2,1,0,526.2617
2,1,0,525.8692
2,1,0,525.319641
2,1,0,525.319641
2,1,0,525.0449
2,1,0,525.0056
2,1,0,524.8879
2,1,0,524.495361
2,1,0,524.1421
2,1,0,523.828064
2,1,0,523.7496
2,1,0,522.6897
2,1,0,522.4542
2,1,0,521.1196
2,1,0,521.0804
2,1,0,520.2953
2,1,0,519.431763
2,1,0,518.332642
2,1,0,517.8224
2,1,0,516.841064
2,1,0,516.9588
2,1,0,516.173767
2,1,0,515.8205
2,1,0,515.270935
2,1,0,515.428
2,1,0,514.8784
2,1,0,514.8784
2,1,0,513.5438
2,1,0,513.5438
2,1,0,512.0915
2,1,0,511.345673
2,1,0,510.403625
2,1,0,510.285858
2,1,0,509.618561
2,1,0,508.8335
2,1,0,508.205444
2,1,0,507.773682
2,1,0,507.773682
2,1,0,507.381165
2,1,0,507.381165
2,1,0,506.7531
2,1,0,506.5961
2,1,0,506.04657
2,1,0,505.575531
2,1,0,504.986725
2,1,0,503.9269
2,1,0,503.65213
2,1,0,503.0241
2,1,0,502.8671
2,1,0,502.2783
2,1,0,502.082031
2,1,0,502.0428
2,1,0,501.493225
2,1,0,501.453979
2,1,0,501.1792
2,1,0,500.590424
2,1,0,499.726868
2,1,0,499.6091
2,0,0,498.9418
2,0,0,499.177338
2,0,0,498.627777
2,0,0,498.5493
2,0,0.03523044,498.313751
2,0,0.150530055,497.724976
2,0,0.358709931,497.41095
2,0,0.724145651,497.2147
2,0,1.18630493,496.233368
2,2,1.69522464,495.683838
2,2,2.26019263,495.487579
2,2,2.508407,495.3698
2,2,2.97184753,495.3698
2,2,3.36098385,495.409058
2,2,3.67645645,494.977264
2,2,3.89776754,495.0558
2,2,4.06655359,495.2128
2,2,4.16744041,495.0558
2,2,4.232777,494.977264
2,2,4.28241968,495.3698
2,2,4.32373571,495.4483
2,2,4.33142233,495.566071
2,2,4.334945,496.429626
2,2,4.34295225,496.429626
2,2,4.3493576,496.468872
2,2,4.34999847,496.468872
2,2,4.353201,497.057678
2,2,4.353201,497.528717
2,2,4.358646,497.41095
2,2,4.36345,498.313751
2,2,4.368254,498.431519
2,2,4.37337828,499.216583
2,2,4.37626076,499.726868
2,2,4.37626076,500.590424
2,2,4.37626076,501.571747
2,2,4.37626076,501.964264
2,2,4.37626076,502.55307
2,2,4.371777,502.3568
2,2,4.369215,502.749329
2,2,4.366973,503.1026
2,2,4.36409044,503.495117
2,2,4.36409044,504.280182
2,2,4.370496,504.5157
2,2,4.37145662,505.7718
2,2,4.37690163,506.282074
2,2,4.37690163,506.6746
2,2,4.37690163,507.224152
2,2,4.37690163,507.577423
2,2,4.37690163,508.048462
2,2,4.37690163,508.0092
2,2,4.37690163,507.812927
2,2,4.37690163,507.4204
2,2,4.37690163,507.4204
2,2,4.380104,507.538147
2,2,4.382026,507.538147
2,2,4.382026,508.048462
2,2,4.382026,508.24472
2,2,4.382026,508.440979
2,2,4.38362741,508.912018
2,2,4.38138533,509.618561
2,2,4.374019,510.285858
2,2,4.37145662,510.874634
2,2,4.369215,511.267181
2,2,4.369215,511.777466
2,2,4.369215,511.73822
2,2,4.369215,512.2485
2,2,4.369215,512.523254
2,2,4.369215,513.2298
2,2,4.370496,513.1513
2,2,4.3753,513.7401
2,2,4.3753,514.250366
2,2,4.3753,514.7999
2,2,4.3753,515.113953
2,2,4.37818241,515.5065
2,2,4.37818241,515.78125
2,2,4.370816,515.78125
2,2,4.370816,515.859741
2,2,4.370816,516.056
2,2,4.3653717,516.6841
2,2,4.3653717,516.6055
2,2,4.3653717,517.2336
2,2,4.3653717,517.586853
2,2,4.36377,518.371948
2,2,4.36377,518.842957
2,2,4.36377,519.981262
2,2,4.366973,520.6878
2,2,4.366973,521.2766
2,2,4.366973,521.5514
2,2,4.362489,522.179443
2,2,4.362489,522.3364
2,2,4.362489,522.2972
2,2,4.37209749,522.179443
2,2,4.37209749,522.1402
2,2,4.37209749,522.257935
2,2,4.37209749,522.2972
2,2,4.37946367,522.729
2,2,4.38651,522.76825
2,2,4.38651,523.514038
2,2,4.38651,524.1421
2,2,4.38651,525.437439
2,2,4.38651,526.418762
2,2,4.38651,527.439331
2,2,4.38651,527.988831
2,2,4.38651,528.8132
2,2,4.382026,529.55896
2,2,4.37562037,530.501038
2,2,4.370176,530.6188
2,2,4.36761332,530.9328
2,2,4.36761332,531.2076
2,2,4.36761332,531.364563
2,2,4.37145662,531.757141
2,2,4.37145662,532.306641
2,2,4.37145662,533.091736
2,2,4.37946367,533.445
2,2,4.37946367,533.955261
2,2,4.37946367,533.7197
2,2,4.37562037,534.15155
2,2,4.37562037,534.622559
2,2,4.37465954,534.7403
2,2,4.37241745,535.2506
2,2,4.37209749,534.818848
2,2,4.37209749,534.4656
2,2,4.37722158,534.544067
2,2,4.383307,534.622559
2,2,4.383307,535.0151
2,2,4.383307,535.486145
2,2,4.38106537,536.0749
2,2,4.378503,536.6637
2,2,4.37818241,537.095459
2,2,4.37465954,537.684265
2,2,4.371777,537.9983
2,2,4.3698554,538.037537
2,2,4.3698554,538.430054
2,2,4.376581,538.547852
2,2,4.376581,538.5871
2,2,4.376581,538.7834
2,2,4.36761332,538.822632
2,2,4.36761332,539.1759
2,2,4.36761332,539.8432
2,2,4.36761332,540.589
2,2,4.36761332,541.766541
2,2,4.366012,542.7086
2,2,4.36409044,542.9049
2,2,4.36377,544.4357
2,2,4.36377,544.671265
2,2,4.368254,545.691833
2,2,4.370496,545.8489
2,2,4.370496,545.927368
2,2,4.370496,545.613342
2,2,4.370496,545.4956
2,2,4.370496,545.2601
2,2,4.370176,545.2601
2,2,4.370176,545.8881
2,2,4.370176,545.613342
2,2,4.370176,545.8881
2,2,4.370176,546.3199
2,2,4.37305832,547.3797
2,2,4.37498,547.850769
2,2,4.37498,548.871338
2,2,4.37498,548.9891
2,2,4.37498,549.342346
2,2,4.37498,549.4601
2,2,4.37498,549.813354
2,2,4.3753,550.519958
2,2,4.3753,550.7947
2,2,4.3753,551.305
2,2,4.3753,551.5405
2,2,4.37369871,552.521851
2,2,4.366973,552.7573
2,2,4.36505127,553.463867
2,2,4.36505127,554.0919
2,2,4.37465954,554.72
2,2,4.37465954,555.1125
2,2,4.37465954,555.74054
2,2,4.370496,555.9368
2,2,4.370496,556.4863
2,2,4.37946367,556.7611
2,2,4.37946367,557.2322
2,2,4.37626076,557.2322
2,2,4.36729336,557.4284
2,2,4.36729336,557.2322
2,2,4.36729336,557.5462
2,2,4.36729336,558.331238
2,2,4.36729336,559.5481
2,2,4.36729336,560.3331
2,2,4.36729336,561.1574
2,2,4.36729336,561.5499
2,2,4.36729336,562.727539
2,2,4.36729336,563.120056
2,2,4.37145662,564.1406
2,2,4.37241745,564.533142
2,2,4.37241745,564.4939
2,2,4.37465954,565.279
2,2,4.3753,565.8285
2,2,4.3753,566.299561
2,2,4.378503,566.6136
2,2,4.378503,566.378052
2,2,4.38170576,566.456543
2,2,4.383307,567.2416
2,2,4.383307,567.5949
2,2,4.383307,568.4192
2,2,4.383307,568.5369
2,2,4.3858695,569.125732
2,2,4.3858695,569.361267
2,2,4.38490868,569.439758
2,2,4.382026,570.303345
2,2,4.37818241,570.381836
2,2,4.37818241,570.8136
2,2,4.37818241,571.1276
2,2,4.37305832,571.1276
2,2,4.370496,571.363159
2,2,4.366973,571.284668
2,2,4.366012,571.3239
2,2,4.370176,571.7949
2,2,4.3753,571.7949
2,2,4.3753,572.854736
2,2,4.3753,573.0903
2,2,4.37946367,573.168762
2,2,4.38266659,574.0716
2,2,4.3858695,574.3464
2,2,4.3858695,574.6604
2,2,4.3858695,575.092163
2,2,4.382987,575.249146
2,2,4.37882328,575.5239
2,2,4.37722158,575.680969
2,2,4.371777,575.288452
2,2,4.371777,575.6024
2,2,4.371777,575.7202
2,2,4.371777,575.6417
2,2,4.371777,575.8772
2,2,4.371777,575.837952
2,2,4.371777,575.4847
2,2,4.376581,575.8772
2,2,4.37818241,576.426758
2,2,4.37946367,576.505249
2,2,4.37946367,577.6436
2,2,4.37946367,578.350159
2,2,4.37946367,579.0567
2,2,4.37946367,579.9595
2,2,4.37946367,580.744568
2,2,4.38266659,581.411865
2,2,4.38266659,582.5894
2,2,4.38266659,583.1782
1,2,4.3804245,583.57074
1,2,4.3804245,584.1203
1,2,4.3804245,584.4343
1,2,4.3804245,585.023132
1,2,4.37369871,585.0624
1,2,4.37369871,584.826843
1,2,4.37369871,584.826843
1,2,4.37369871,585.4549
1,2,4.37946367,585.9259
1,2,4.37946367,586.2399
1,2,4.37946367,586.868
1,2,4.37946367,586.9072
1,2,4.38362741,586.828735
1,2,4.38362741,587.417542
1,2,4.38362741,588.2026
1,2,4.3753,589.8512
1,2,4.3753,591.146545
1,2,4.3753,591.9316
